"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"25","€1,950 monthly, 3 bedrooms https://t.co/aY1mx56Jpv",FALSE,0,NA,2019-09-20 03:56:43,FALSE,NA,"1174895134401413123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"26","€1,733 monthly, 2 bedrooms https://t.co/4sheQeSz2i",FALSE,0,NA,2019-09-15 05:52:32,FALSE,NA,"1173112343775125504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"27","€2,600 monthly, 3 bedrooms https://t.co/3XzoAQvYIW",FALSE,0,NA,2019-09-14 21:54:34,FALSE,NA,"1172992056471564288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"28","€3,000 monthly, 4 bedrooms https://t.co/MX0KihXN3v",FALSE,0,NA,2019-09-13 17:44:53,FALSE,NA,"1172566836774428678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"29","€1,519 monthly, 2 bedrooms https://t.co/ps0hE4GLOt",FALSE,0,NA,2019-09-13 17:32:27,FALSE,NA,"1172563707802656768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"30","€2,100 monthly, 3 bedrooms https://t.co/ewCnfgtauW",FALSE,0,NA,2019-09-13 17:29:12,FALSE,NA,"1172562888663416832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"31","€2,264 monthly, 3 bedrooms https://t.co/uiFdHKfbBT",FALSE,0,NA,2019-09-10 20:46:24,FALSE,NA,"1171525353593946112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"32","€951 monthly, Studio https://t.co/eBGZ9xpmEt",FALSE,0,NA,2019-09-10 13:30:46,FALSE,NA,"1171415719910813696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"33","€3,500 monthly, 4 bedrooms https://t.co/UYQbRJ8JgA",FALSE,0,NA,2019-09-10 13:30:16,FALSE,NA,"1171415597634248706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"34","<U+FFFC>€2,642 monthly, 3 bedrooms https://t.co/9lg54aNOIK",FALSE,0,NA,2019-09-10 13:29:29,FALSE,NA,"1171415398522245121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"35","€1,593 monthly, 2 bedrooms https://t.co/ZDThTieHCz",FALSE,0,NA,2019-09-10 03:07:03,FALSE,NA,"1171258758342807552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"36","€2,250 monthly, 3 bedrooms https://t.co/qLTAlDc7kK",FALSE,0,NA,2019-09-10 03:06:27,FALSE,NA,"1171258608237142018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"37","€1,900 monthly, 2 bedrooms https://t.co/NeR9ELg2yF",FALSE,0,NA,2019-09-10 03:05:21,FALSE,NA,"1171258331027136512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"38","€2,500 monthly, 3 bedrooms https://t.co/JZgZ2eZlLK",FALSE,0,NA,2019-09-09 20:57:41,FALSE,NA,"1171165803988869121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"39","€2,600 monthly, 3 bedrooms https://t.co/rlHEXBAejP",FALSE,0,NA,2019-09-08 21:09:56,FALSE,NA,"1170806500161413120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"40","€1,824 monthly, 2 bedrooms https://t.co/0OL8Ro0IO3",FALSE,0,NA,2019-09-08 21:07:34,FALSE,NA,"1170805904536739840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"41","€950 monthly, Studio https://t.co/h6JHQTmc5G",FALSE,0,NA,2019-09-07 21:46:43,FALSE,NA,"1170453369221238785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"42","€3,000 monthly, 5 bedrooms https://t.co/RA91uuuP9A",FALSE,0,NA,2019-09-07 21:45:26,FALSE,NA,"1170453042728198146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"43","€1,869 monthly, 2 bedrooms https://t.co/XlhjwagP8X",FALSE,0,NA,2019-09-05 23:28:03,FALSE,NA,"1169754091326726147",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"44","€1,700 monthly, 2 bedrooms https://t.co/s28rcyYQx5",FALSE,0,NA,2019-09-05 23:26:55,FALSE,NA,"1169753809058447360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"45","€2,500 monthly, 3 bedrooms https://t.co/Qb0E7LK5Uf",FALSE,0,NA,2019-09-05 23:26:28,FALSE,NA,"1169753693501239297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"46","<U+FFFC>€3,350 monthly, 4 bedrooms https://t.co/9ol1fJwz7o",FALSE,0,NA,2019-09-05 23:26:06,FALSE,NA,"1169753603399139329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"47","€2,500 monthly, 3 bedrooms https://t.co/BBNQOszHip",FALSE,0,NA,2019-09-04 21:11:18,FALSE,NA,"1169357290991955968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"48","€1,900 monthly, 2 bedrooms https://t.co/kEF227JD0J",FALSE,0,NA,2019-08-31 23:26:43,FALSE,NA,"1167941818794700801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"49","€1,736 monthly, 2 bedrooms https://t.co/tkgQmqrCFX",FALSE,1,NA,2019-08-30 04:30:01,FALSE,NA,"1167293370168856576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",1,FALSE,FALSE,NA,NA
"50","€1,881 monthly, 2 bedrooms https://t.co/lRHXGCVOMb",FALSE,0,NA,2019-08-29 14:00:16,FALSE,NA,"1167074492566396928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"51","€1,850 monthly, 2 bedrooms Wynnefield Park Apartments, Rathmines, Dublin 6 https://t.co/4FvQjV4osw #rental #feedly",FALSE,0,NA,2019-08-29 13:25:28,FALSE,NA,"1167065731973943298",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"52","€2,150 monthly, 3 bedrooms Parkmore Drive, Terenure, Dublin 6 https://t.co/5koJlG3HJm #rental #feedly",FALSE,0,NA,2019-08-29 13:24:59,FALSE,NA,"1167065613644251136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"53","€1,784 monthly, 2 bedrooms https://t.co/CH4PtyKLvi",FALSE,0,NA,2019-08-29 05:56:36,FALSE,NA,"1166952772622856192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"54","€3,200 monthly, 5 bedrooms https://t.co/pkmWWO7I3x",FALSE,0,NA,2019-08-27 21:51:19,FALSE,NA,"1166468256862887936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"55","€845 monthly, Studio https://t.co/MOlzv66LSh",FALSE,0,NA,2019-08-27 21:48:12,FALSE,NA,"1166467475325648897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"56","€845 monthly, Studio https://t.co/OY78j5A00t",FALSE,0,NA,2019-08-27 21:47:37,FALSE,NA,"1166467326457204736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"57","€852 monthly, Studio https://t.co/PVgb5JvETb",FALSE,0,NA,2019-08-26 14:11:50,FALSE,NA,"1165990238403084288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"58","€1,850 monthly, 2 bedrooms https://t.co/bh81kIgsHo",FALSE,0,NA,2019-08-26 14:11:24,FALSE,NA,"1165990127451160576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"59","€1,872 monthly, 2 bedrooms https://t.co/MyvqotkcWu",FALSE,0,NA,2019-08-26 14:05:26,FALSE,NA,"1165988628369149952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"60","€1,650 monthly, 2 bedrooms https://t.co/Sud9L44Zy3",FALSE,0,NA,2019-08-25 23:07:55,FALSE,NA,"1165762762112458753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"61","€1,630 monthly, 2 bedrooms https://t.co/LGYNXIxHPC",FALSE,0,NA,2019-08-25 03:40:17,FALSE,NA,"1165468915855765506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"62","€1,747 monthly, 2 bedrooms https://t.co/0vmngAGBcL",FALSE,0,NA,2019-08-25 03:39:49,FALSE,NA,"1165468798528425984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"63","€2,800 monthly, 3 bedrooms https://t.co/BzcFDPTafR",FALSE,0,NA,2019-08-23 01:50:57,FALSE,NA,"1164716626484350976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"64","€945 monthly, Studio https://t.co/7EHz6rrldw",FALSE,0,NA,2019-08-23 01:50:32,FALSE,NA,"1164716520674607105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"65","€1,890 monthly, 2 bedrooms https://t.co/LbhxCMiNrs",FALSE,0,NA,2019-08-23 01:49:44,FALSE,NA,"1164716317775147009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"66","€3,500 monthly, 4 bedrooms https://t.co/VX0RzawQNn",FALSE,0,NA,2019-08-23 01:49:12,FALSE,NA,"1164716186548019200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"67","€1,912 monthly, 2 bedrooms https://t.co/MIA8do9KZA",FALSE,0,NA,2019-08-23 01:48:22,FALSE,NA,"1164715973825507329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"68","<U+FFFC>€2,278 monthly, 3 bedrooms https://t.co/mBqEQCndVE",FALSE,0,NA,2019-08-23 01:45:07,FALSE,NA,"1164715156028502016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"69","€1,600 monthly, 2 bedrooms 38 Terenure Road East, Rathgar, Dublin 6 https://t.co/13vf6SkiV7 #rental #feedly",FALSE,0,NA,2019-08-22 02:00:18,FALSE,NA,"1164356589735874560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"70","€2,200 monthly, 3 bedrooms https://t.co/UPruF77m95",FALSE,0,NA,2019-08-21 04:24:32,FALSE,NA,"1164030499318390785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"71","€600 monthly, 1 bedroom https://t.co/u7ak0PDNOa",FALSE,0,NA,2019-08-21 04:18:29,FALSE,NA,"1164028977155059712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"72","€995 monthly, Studio  161 Rathgar Road, Rathgar, Dublin 6 https://t.co/H7BSsouDp3 #rental #feedly",FALSE,0,NA,2019-08-20 13:34:58,FALSE,NA,"1163806632645500928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"73","€2,808 monthly, 3 bedrooms Leinster Road, Rathmines, Dublin 6 https://t.co/7FtlFQO06U #rental #feedly",FALSE,0,NA,2019-08-20 13:34:42,FALSE,NA,"1163806567948402689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"74","€1,560 monthly, 2 bedrooms Mount Tallant Avenue, Harold's Cross, Dublin 6 https://t.co/I7oqy3yaGM #rental #feedly",FALSE,0,NA,2019-08-20 13:34:27,FALSE,NA,"1163806503209299968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"75","€1,585 monthly, 2 bedrooms Palmerston Road, Rathmines, Dublin 6 https://t.co/Dp49I5Kk3Y #rental #feedly",FALSE,0,NA,2019-08-20 13:34:01,FALSE,NA,"1163806394291613697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"76","€973 monthly, Studio https://t.co/A4QhjzBa16",FALSE,0,NA,2019-08-19 17:12:56,FALSE,NA,"1163499098881871874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"77","€900 monthly, Studio https://t.co/113aDTJQ5W",FALSE,0,NA,2019-08-17 21:11:43,FALSE,NA,"1162834415829098496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"78","€1,800 monthly, 2 bedrooms https://t.co/2Zy2OjTJPk",FALSE,0,NA,2019-08-17 21:11:22,FALSE,NA,"1162834325475401734",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"79","€985 monthly, Studio https://t.co/Ik30k7PglB",FALSE,0,NA,2019-08-17 21:10:49,FALSE,NA,"1162834189676371969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"80","€2,989 monthly, 3 bedrooms https://t.co/9xUkXP1bi9",FALSE,0,NA,2019-08-15 20:35:13,FALSE,NA,"1162100455192838144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"81","€1,800 monthly, 2 bedrooms https://t.co/e6Qg0vCTnH",FALSE,0,NA,2019-08-15 20:32:18,FALSE,NA,"1162099721332240404",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"82","€895 monthly, Studio https://t.co/0kiNgrnFdq",FALSE,0,NA,2019-08-14 04:51:38,FALSE,NA,"1161500602863685638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",1,FALSE,FALSE,NA,NA
"83","€1,742 monthly, 2 bedrooms https://t.co/RzKfSJmyGN",FALSE,0,NA,2019-08-14 04:13:17,FALSE,NA,"1161490953632456706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"84","€2,250 monthly, 3 bedrooms https://t.co/bDX0lEW6x0",FALSE,0,NA,2019-08-14 03:58:57,FALSE,NA,"1161487347566960640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"85","€2,900 monthly, 4 bedrooms https://t.co/6BxoyGk8Mg",FALSE,0,NA,2019-08-13 18:32:04,FALSE,NA,"1161344685035724800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"86","€2,250 monthly, 3 bedrooms https://t.co/bDX0lEW6x0",FALSE,0,NA,2019-08-13 09:34:16,FALSE,NA,"1161209345293606912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"87","€2,254 monthly, 4 bedrooms https://t.co/bA2HSsr9LX",FALSE,0,NA,2019-08-12 20:15:52,FALSE,NA,"1161008419656163328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"88","€650 monthly, 1 bedroom https://t.co/lDsgvCaOJm",FALSE,0,NA,2019-08-08 18:57:28,FALSE,NA,"1159539136648421377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"89","€850 monthly, Studio https://t.co/4a58VEk4ow",FALSE,0,NA,2019-08-08 02:50:41,FALSE,NA,"1159295837933121536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"90","€2,400 monthly, 3 bedrooms https://t.co/RmuvVE4MRx",FALSE,0,NA,2019-08-08 02:30:26,FALSE,NA,"1159290743795716096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"91","€2,500 monthly, 3 bedrooms https://t.co/RmuvVE4MRx",FALSE,0,NA,2019-08-08 02:28:38,FALSE,NA,"1159290290483712000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"92","€2,400 monthly, 3 bedrooms https://t.co/BkwY1QsnAs",FALSE,0,NA,2019-08-06 22:03:10,FALSE,NA,"1158861095370706946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
"93","€1,545 monthly, 2 bedrooms https://t.co/xlcLvKDdPz",FALSE,0,NA,2019-08-05 16:00:27,FALSE,NA,"1158407426170871809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dublinhebrew",0,FALSE,FALSE,NA,NA
